,type,reference,price,district,street,area,plant,lift,parking,description
212,Flat,/en/inmueble/98768114/,"1,295,000€","['\n\n\n\n\n\n\nFlat in ronda de Sant Pere', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '295', '000€\n\n\n3 bed.\n180 m²\n1st floor exterior with lift\n\n\nThis apartment is located in one of the best areas of the Eixample', ' surrounded by historical monuments and some of the most beautiful buildings in Barcelona. It consists of 157 m2 built. Upon entering', ' you notice an authentic and restored marble floor from 1926']",ronda de Sant Pere,180 m²,1st,with lift,,"This apartment is located in one of the best areas of the Eixample, surrounded by historical monuments and some of the most beautiful buildings in Barcelona. It consists of 157 m2 built. Upon entering, you notice an authentic and restored marble floor from 1926, which creates a unique character of t"
213,Detached,/en/inmueble/100903875/,"1,650,000€","[""\n\n\n\n\n\n\nDetached house in calle d'Atenes"", ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '650', '000€\nParking included\n\n\n1', '800', '000 €\n\n8%\n\n\n\n6 bed.\n398 m²\n\n\nDetached villa distributed on two levels with double access in a classic estate in Sant Gervasi.\nWe access the villa from a private entrance', ' although there is also a second service entrance.\nThis property of 398sqm built and 303sqm of usable accommodation has 6 large bedrooms']",calle d'Atenes,398 m²,,,Parking included,"Detached villa distributed on two levels with double access in a classic estate in Sant Gervasi.
We access the villa from a private entrance, although there is also a second service entrance.
This property of 398sqm built and 303sqm of usable accommodation has 6 large bedrooms, 4 bathrooms and is"
214,Penthouse,/en/inmueble/100101272/,"525,000€","['\n\n\n\n\n\n\nPenthouse in calle de la Canuda', ' El Gòtic', ' Barcelona\n\n\n525', '000€\n\n\n2 bed.\n87 m²\n5th floor exterior with lift\n\n\nColdwell Banker Eminent presents a charming recently renovated penthouse', ' located in a completely restored 1885 building with elevator. Located in the heart of Barcelona', ' close to shopping areas', ' and all kinds of services.\nThe house has two double bedrooms']",calle de la Canuda,87 m²,5th,with lift,,"Coldwell Banker Eminent presents a charming recently renovated penthouse, located in a completely restored 1885 building with elevator. Located in the heart of Barcelona, close to shopping areas, and all kinds of services.
The house has two double bedrooms, one facing the street and the other insid"
215,Flat,/en/inmueble/100105633/,"512,000€","['\n\n\n\n\n\n\nFlat in calle de la Marina', ' El Fort Pienc', ' Barcelona\n\n\n512', '000€\n\n\n3 bed.\n89 m²\n1st floor exterior with lift\n\n\nColdwell Banker Eminent exclusively presents this extraordinary apartment for sale in Fort Pienc.\nIt is distributed in a spacious living room with views of Plaza Monumental', ' it has three bedrooms (two doubles and one medium)', ' a fully equipped kitchen']",calle de la Mar,89 m²,1st,with lift,,"Coldwell Banker Eminent exclusively presents this extraordinary apartment for sale in Fort Pienc.
It is distributed in a spacious living room with views of Plaza Monumental, it has three bedrooms (two doubles and one medium), a fully equipped kitchen, a complete bathroom and a courtesy toilet.
The"
216,Flat,/en/inmueble/100376318/,"180,000€","['\n\nFlat in calle de Requesens', ' El Raval', ' Barcelona\n\n\n180', '000€\n\n\n182', '000 €\n\n1%\n\n\n\n1 bed.\n50 m²\n2nd floor exterior without lift\n\n\nEXCLUSIVE ART AND MUSIC AREA', ' c/ Requesens', ' 50 m2 from the Sant Antoni Market', ' real height 2nd without elevator', ' all exterior to the street', ' and located in a 4-story building built in 1900', ' surface area of 47m2 built and with access to a south-facing street balcony', ' *sea* SAFE INVESTMENT']",calle de Requesens,50 m²,2nd,without lift,,"EXCLUSIVE ART AND MUSIC AREA, c/ Requesens, 50 m2 from the Sant Antoni Market, real height 2nd without elevator, all exterior to the street, and located in a 4-story building built in 1900, surface area of 47m2 built and with access to a south-facing street balcony, *sea* SAFE INVESTMENT, to rent wi"
217,Flat,/en/inmueble/99442190/,"650,000€","['\n\n\n\n\n\n\nFlat in calle de Mallorca', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n650', '000€\n\n\n675', '000 €\n\n4%\n\n\n\n3 bed.\n114 m²\n5th floor exterior with lift\n\n\nIn the heart of the upper part of the Eixample between Muntaner and Aribau streets', ' we find this beautiful 115m2 apartment', ' fully furnished and renovated.\nDue to its excellent location', ' just a 5-minute walk from Avenida Diagonal and all the facilities that the neighborhood offers in terms of shops']",calle de Mallorca,114 m²,5th,with lift,,"In the heart of the upper part of the Eixample between Muntaner and Aribau streets, we find this beautiful 115m2 apartment, fully furnished and renovated.
Due to its excellent location, just a 5-minute walk from Avenida Diagonal and all the facilities that the neighborhood offers in terms of shops,"
218,Flat,/en/inmueble/100283254/,"540,000€","['\n\n\n\n\n\n\nFlat in plaza del Centre', ' Nn', ' Sants', ' Barcelona\n\n\n540', '000€\nGarage optional 30', '000 €\n\n\n4 bed.\n107 m²\n3rd floor exterior with lift\n\n\nUnique apartment in the area with 107m2 built', ' with a terrace with spectacular and extensive views of the Plaza itself', ' it is oriented to the South', ' and its light enters through the windows of the spacious living room with fireplace', ' fantastic distribution', ' we enter through the hall']",plaza del Centre,107 m²,3rd,with lift,"Garage optional 30,000 €","Unique apartment in the area with 107m2 built, with a terrace with spectacular and extensive views of the Plaza itself, it is oriented to the South, and its light enters through the windows of the spacious living room with fireplace, fantastic distribution, we enter through the hall, at your right t"
219,Flat,/en/inmueble/99843201/,"1,330,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n1', '330', '000€\nGarage optional 37', '000 €\n\n\n1', '385', '000 €\n\n4%\n\n\n\n3 bed.\n141 m²\n1st floor exterior with lift\n\n\nImpressive and luxurious flat in one of the most exclusive urbanisations in the city', ' in the Torre Vilana complex', ' built in 2007.\nThis luminous property', ' equipped with high-end finishes', ' is ready to move into. Its 141sqm constructed area', ' of which 136sqm is usable accommodation']",Sant Gervasi - La Bonanova,141 m²,1st,with lift,"Garage optional 37,000 €","Impressive and luxurious flat in one of the most exclusive urbanisations in the city, in the Torre Vilana complex, built in 2007.
This luminous property, equipped with high-end finishes, is ready to move into. Its 141sqm constructed area, of which 136sqm is usable accommodation, are distributed in"
220,Detached,/en/inmueble/101459808/,"2,300,000€","['\n\n\n\n\n\n\nDetached house in Torrente de la Font del Mont', ' Vallvidrera - El Tibidabo i les Planes', ' Barcelona\n\n\n2', '300', '000€\nParking included\n\n\n3 bed.\n240 m²\n\n\nWe find this impressive house in the middle of nature', ' with an exquisite design and deserving of a FAD Award.\nDivided into 3 levels']",Torrente de la Font del Mont,240 m²,,,Parking included,"We find this impressive house in the middle of nature, with an exquisite design and deserving of a FAD Award.
Divided into 3 levels, we access the property at street level to the garage to accommodate 2 cars and some more vehicles. On the first level we find an independent studio with a full bathroo"
221,Detached,/en/inmueble/83698852/,"2,650,000€","['\n\n\n\n\n\n\nDetached house in calle de les Alberes', ' Barcelona', ' Vallvidrera - El Tibidabo i les Planes', ' Barcelona\n\n\n2', '650', '000€\nParking included\n\n\n6 bed.\n807 m²\n\n\nImpressive house of approximately 800 m2 of housing', ' on a plot of 1.400 meters', ' located on Alberes street in Vallvidriera a few minutes from the Railways.\nThe house is modern style with all its amenities', ' totally outside all its dependencies']",calle de les Alberes,807 m²,,,Parking included,"Impressive house of approximately 800 m2 of housing, on a plot of 1.400 meters, located on Alberes street in Vallvidriera a few minutes from the Railways.
The house is modern style with all its amenities, totally outside all its dependencies, on the ground floor we find a large hall where day area"
222,Flat,/en/inmueble/99415206/,"1,275,000€","['\n\n\n\n\n\n\nFlat in calle de Muntaner', ' Sant Gervasi - La Bonanova', ' Barcelona\n\n\n1', '275', '000€\n\n\n5 bed.\n240 m²\n1st floor exterior with lift\n\n\nThis flat is at Carrer de Muntaner', ' 08022', ' Barcelona', ' Barcelona']",calle de Muntaner,240 m²,1st,with lift,,"This flat is at Carrer de Muntaner, 08022, Barcelona, Barcelona, on floor mezzanine. It is a flat that has 0 m2 and has 6 rooms and 2 bathrooms.
It includes en reformas."
223,Flat,/en/inmueble/101049799/,"1,950,000€","['\n\n\n\n\n\n\nFlat in paseo de Gràcia', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '950', '000€\n\n\n5 bed.\n190 m²\n4th floor exterior with lift\n\n\nSPLENDID APARTMENT FOR SALE IN PASSEIG DE GRÀCIA!\nPasseig de Gràcia is the most iconic and exclusive street in Barcelona: architectural heritage', ' exhibitions', ' first-rate gastronomy and hotels', ' or luxury shops']",paseo de Gràcia,190 m²,4th,with lift,,"SPLENDID APARTMENT FOR SALE IN PASSEIG DE GRÀCIA!
Passeig de Gràcia is the most iconic and exclusive street in Barcelona: architectural heritage, exhibitions, first-rate gastronomy and hotels, or luxury shops, are just a part of what can be found on this boulevard of just over a kilometer in length"
224,Flat,/en/inmueble/92582084/,"615,000€","[""\n\nFlat in calle del Torrent de l'Olla"", ' Vila de Gràcia', ' Barcelona\n\n\n615', '000€\n\n\n1 bed.\n104 m²\n6th floor exterior with lift\n\n\nAVAILABLE NOW!\n104m2. 1 bedroom. Furnished. Spectacular flat with panoramic views of Barcelona', ' from Tibidabo to the sea. Located in the charming neighborhood of Gràcia']",calle del Torrent de l'Olla,104 m²,6th,with lift,,"AVAILABLE NOW!
104m2. 1 bedroom. Furnished. Spectacular flat with panoramic views of Barcelona, from Tibidabo to the sea. Located in the charming neighborhood of Gràcia, a few steps from Plaza Lesseps Square. Fully equipped.
The apartment consists of a large living/dining room with an open kitchen"
225,Flat,/en/inmueble/97791792/,"279,999€","['\n\nFlat in rambla del Raval', ' El Raval', ' Barcelona\n\n\n279', '999€\n\n\n2 bed.\n89 m²\n3rd floor exterior without lift\n\n\nMERC SANT ANTONI - RAMBLA RAVAL', ' two apartments on the same surface', ' high profitability. currently temporarily rented to students', ' Erasmus', ' etc. Rent apartment ""A"" (900. -€ ) and apartment ""B"" (800. - ) are equipped', ' furnished and with new facilities 5 years ago', ' two equipped bedrooms']",rambla del Raval,89 m²,3rd,without lift,,"MERC SANT ANTONI - RAMBLA RAVAL, two apartments on the same surface, high profitability. currently temporarily rented to students, Erasmus, etc. Rent apartment ""A"" (900. -€ ) and apartment ""B"" (800. - ) are equipped, furnished and with new facilities 5 years ago, two equipped bedrooms, living room i"
226,Flat,/en/inmueble/98495478/,"790,000€","['\n\n\n\n\n\n\nFlat in calle del Rosselló', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n790', '000€\n\n\n3 bed.\n105 m²\n1st floor exterior with lift\n\n\nThis flat is at Carrer del Rosselló', ' 08008', ' Barcelona', ' Barcelona', ' at La Dreta del Eixample']",calle del Rosselló,105 m²,1st,with lift,,"This flat is at Carrer del Rosselló, 08008, Barcelona, Barcelona, at La Dreta del Eixample, on floor 1. It is a flat that has 0 m2 and has 3 rooms and 2 bathrooms."
227,Flat,/en/inmueble/100931537/,"495,000€","['\n\n\n\n\n\n\nFlat in rambla La Rambla', ' El Gòtic', ' Barcelona\n\n\n495']",rambla La Rambla,102 m²,2nd,with lift,,"Nice duplex of 62 m2 of living space and 68 m2 of private terrace with 2 bedrooms. Upon entering the property to the left is a first bedroom with double bed and to the front the bathroom with shower recently renovated.
Then you enter the nice living - dining room with high ceilings with open kitche"
228,Flat,/en/inmueble/101388141/,"990,000€","['\n\n\n\n\n\n\nFlat in paseo de Sant Joan', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n990', '000€\n\n\n5 bed.\n183 m²\n4th floor exterior with lift\n\n\nSplendid and bright apartment in a modernist building in Paseo Sant Joan.\nThis wonderful property is located in the emblematic and sought-after Paseo Sant Joan with Consell de Cent', ' the new green and pedestrian axis of the Eixample']",paseo de Sant Joan,183 m²,4th,with lift,,"Splendid and bright apartment in a modernist building in Paseo Sant Joan.
This wonderful property is located in the emblematic and sought-after Paseo Sant Joan with Consell de Cent, the new green and pedestrian axis of the Eixample, which guarantees a wide variety of services and shops in the surro"
229,Flat,/en/inmueble/101452877/,"240,000€","['\n\n\n\n\n\n\nFlat in Provençals del Poblenou', ' Barcelona\n\n\n240', '000€\n\n\n3 bed.\n72 m²\n8th floor exterior with lift\n\n\nHigh floor 8º high facing the sea', ' with impeccable reform of 65 useful meters distributed in: 1 double bedrooms facing the outside and two singles facing the patio', ' independent kitchen with access to a large gallery']",Provençals del Poblenou,72 m²,8th,with lift,,"High floor 8º high facing the sea, with impeccable reform of 65 useful meters distributed in: 1 double bedrooms facing the outside and two singles facing the patio, independent kitchen with access to a large gallery, comfortable living room with access to a balcony where you can install a table and"
