,type,reference,price,district,street,area,plant,lift,parking,description
123,Flat,/en/inmueble/99726971/,"295,000€","['\n\n\n\n\n\n\nFlat in calle de la Mare de Déu del Coll', ' Vallcarca i els Penitents', ' Barcelona\n\n\n295', '000€\nParking included\n\n\n4 bed.\n86 m²\n1st floor exterior with lift\n\n\nApartment next to Plaça Lesseps', ' square and very well distributed.\nParking space included in the price.\nFour bedrooms', ' two of them double.\nLarge kitchen with gallery.\nThree pieces outside the street.\nPossibility of expanding the dining room to 25m²']",calle de la Mare de Déu del Coll,86 m²,1st,with lift,Parking included,"Apartment next to Plaça Lesseps, square and very well distributed.
Parking space included in the price.
Four bedrooms, two of them double.
Large kitchen with gallery.
Three pieces outside the street.
Possibility of expanding the dining room to 25m², leaving two double rooms and one single.
Bathroom"
124,Flat,/en/inmueble/101605956/,"299,000€","['\n\n\n\n\n\n\nFlat in Passatge de Serra i Arola', ' Sants', ' Barcelona\n\n\n299', '000€\n\n\n2 bed.\n63 m²\n6th floor exterior with lift\n\n\nAndor Home presents this opportunity in Passatge Serra i Arola', ' in the Sants neighborhood', ' Barcelona.\nThe apartment has 58 useful m2 distributed in an independent kitchen that leads to the living-dining room']",Passatge de Serra i Arola,63 m²,6th,with lift,,"Andor Home presents this opportunity in Passatge Serra i Arola, in the Sants neighborhood, Barcelona.
The apartment has 58 useful m2 distributed in an independent kitchen that leads to the living-dining room, very bright and with exterior exposure. It currently has 1 double room with fitted wardrob"
125,Flat,/en/inmueble/101614394/,"699,000€","['\n\nFlat in Mallorca - Calabria', ' Nn', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n699', '000€\n\n\n4 bed.\n250 m²\n1st floor interior with lift\n\n\nGreat housing opportunity valued at €900', '000!\n€699', '000. great opportunity\nmezzanine in building year 1974 with 2 elevators and concierge\n250m2 having 224m2 built - 210m2 interior. (accounted for terrace of 65m2 at 50%)\nGreat opportunity', ' unrepeatable by area', ' price']",Mallorca - Calabria,250 m²,1st,with lift,,"Great housing opportunity valued at €900,000!
€699,000. great opportunity
mezzanine in building year 1974 with 2 elevators and concierge
250m2 having 224m2 built - 210m2 interior. (accounted for terrace of 65m2 at 50%)
Great opportunity, unrepeatable by area, price, and state of the home!
Spaci"
126,Flat,/en/inmueble/101096357/,"920,000€","['\n\n\n\n\n\n\nFlat in paseo de Gracia', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n920', '000€\n\n\n2 bed.\n105 m²\n3rd floor exterior with lift\n\n\nIn one of the most emblematic streets of the city', ' Paseo de Gracia', ' in the block considered to be of contention due to the modernist buildings that surround it']",paseo de Gracia,105 m²,3rd,with lift,,"In one of the most emblematic streets of the city, Paseo de Gracia, in the block considered to be of contention due to the modernist buildings that surround it, we find this fantastic apartment renovated with top quality materials. Located on a top floor with elevator in an elegant building from 199"
127,Flat,/en/inmueble/101353937/,"640,000€","['\n\n\n\n\n\n\nFlat in calle de Balmes', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n640', '000€\n\n\n3 bed.\n117 m²\n3rd floor exterior with lift\n\n\nRenovated apartment next to Rambla Catalunya\nIn a beautiful royal estate dated 1900 we find this apartment', ' renovated about seven years ago', ' and result of a segregation. The current owner prioritized giving the flat a modern appearance in the renovation']",calle de Balmes,117 m²,3rd,with lift,,"Renovated apartment next to Rambla Catalunya
In a beautiful royal estate dated 1900 we find this apartment, renovated about seven years ago, and result of a segregation. The current owner prioritized giving the flat a modern appearance in the renovation, but original elements could easily be recover"
128,Flat,/en/inmueble/101525040/,"1,290,000€","['\n\n\n\n\n\n\nFlat in calle de Provença', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '290', '000€\nParking included\n\n\n4 bed.\n171 m²\n exterior with lift\n\n\nElegant Modernist flat in Eixample\nWe are pleased to offer you this stylish modernist apartment']",calle de Provença,171 m²,,,Parking included,"Elegant Modernist flat in Eixample
We are pleased to offer you this stylish modernist apartment, located in a royal estate with a doorman just a few minutes away from Passeig de Gràcia and the city center. This majestic property is a fantastic space that is very bright and airy because it is a corne"
129,Flat,/en/inmueble/101251761/,"320,000€","[""\n\n\n\n\n\n\nFlat in calle d'en Serra"", ' El Gòtic', ' Barcelona\n\n\n320']",calle d'en Serra,90 m²,2nd,with lift,,"Welcome to this incredible opportunity to live in the heart of the Barri Gotic! This two-bedroom apartment is the perfect home for those looking to live in a historic building with all modern conveniences.
The 90m2 apartment (according to Cadastre) is located on a third real floor with an elevator."
130,Flat,/en/inmueble/101610452/,"315,000€","['\n\n\n\n\n\n\nFlat in calle valencia', ' La Sagrada Família', ' Barcelona\n\n\n315', '000€\n\n\n4 bed.\n80 m²\n1st floor interior with lift\n\n\nLOVE AT FIRST SIGHT! ************ FINCADORA STAR PRODUCT\nc/Valencia - Sagrada Familia The house has an area of 80m2 built and 71 useful according to cadastre', ' currently distributed in 4 bedrooms', ' kitchen with access to laundry room', ' bathroom and living room with access to the terrace. South facing']",calle valencia,80 m²,1st,with lift,,"LOVE AT FIRST SIGHT! ************ FINCADORA STAR PRODUCT
c/Valencia - Sagrada Familia The house has an area of 80m2 built and 71 useful according to cadastre, currently distributed in 4 bedrooms, kitchen with access to laundry room, bathroom and living room with access to the terrace. South facing,"
131,Flat,/en/inmueble/101620446/,"240,000€","['\n\nFlat in calle Estudiante', ' Porta', ' Barcelona\n\n\n240', '000€\n\n\n3 bed.\n76 m²\n3rd floor interior with lift\n\n\nSpectacular apartment for sale located on C/ Estudiant', ' Postal Code 08016', ' Barcelona. Built in the year 1967. Floor is exterior and illuminated. It is a house of 76 m2 built and 68 m2 useful. It has 3 rooms. two large and one single. It has a large living-dining room with access to a balcony']",calle Estudiante,76 m²,3rd,with lift,,"Spectacular apartment for sale located on C/ Estudiant, Postal Code 08016, Barcelona. Built in the year 1967. Floor is exterior and illuminated. It is a house of 76 m2 built and 68 m2 useful. It has 3 rooms. two large and one single. It has a large living-dining room with access to a balcony, a bath"
132,Duplex,/en/inmueble/101610257/,"740,000€","['\n\n\n\n\n\n\nDuplex in avenida de Josep Tarradellas', ' Les Corts', ' Barcelona\n\n\n740', '000€\n\n\n4 bed.\n170 m²\n8th floor exterior with lift\n\n\nAndor Home offers you this spectacular totally exterior penthouse located on Avenida Josep Tarradellas', "" in Nova Esquerra de l'Eixample"", ' Barcelona.\nThe property has 170m2 built distributed on two levels. The upper floor', ' of 58m2', ' is distributed in 3 rooms']",avenida de Josep Tarradellas,170 m²,8th,with lift,,"Andor Home offers you this spectacular totally exterior penthouse located on Avenida Josep Tarradellas, in Nova Esquerra de l'Eixample, Barcelona.
The property has 170m2 built distributed on two levels. The upper floor, of 58m2, is distributed in 3 rooms, 2 doubles and 1 small; a full four-piece ba"
133,Flat,/en/inmueble/101611679/,"428,000€","['\n\n\n\n\n\n\nFlat in calle de Lluçà', ' Les Corts', ' Barcelona\n\n\n428', '000€\n\n\n3 bed.\n80 m²\n6th floor exterior with lift\n\n\nExterior property completely renovated', ' brand new. Andor Home offers you this apartment located on Lluçà street', ' in the Les Corts neighborhood of Barcelona.\nThe property has 80m2 built with 71m2 being useful', ' distributed in three bedrooms', ' two of them double and one single']",calle de Lluçà,80 m²,6th,with lift,,"Exterior property completely renovated, brand new. Andor Home offers you this apartment located on Lluçà street, in the Les Corts neighborhood of Barcelona.
The property has 80m2 built with 71m2 being useful, distributed in three bedrooms, two of them double and one single, a full bathroom with a s"
134,Penthouse,/en/inmueble/101604774/,"559,200€","['\n\n\n\n\n\n\nPenthouse in calle de Mallorca', ' La Sagrada Família', ' Barcelona\n\n\n559', '200€\nParking included\n\n\n2 bed.\n97 m²\n5th floor interior with lift\n\n\nPENTHOUSE WITH LARGE SOLARIUM TERRACE NEXT TO THE SAGRADA FAMILIA BASILICA Fantastic penthouse with elevator', ' solarium terrace', ' parking space for two cars and storage room. The house has 3 bedrooms', ' currently there are 2 and one of them is a suite', ' a renovated independent kitchen']",calle de Mallorca,97 m²,5th,with lift,Parking included,"PENTHOUSE WITH LARGE SOLARIUM TERRACE NEXT TO THE SAGRADA FAMILIA BASILICA Fantastic penthouse with elevator, solarium terrace, parking space for two cars and storage room. The house has 3 bedrooms, currently there are 2 and one of them is a suite, a renovated independent kitchen, 2 renovated bathro"
135,Flat,/en/inmueble/101617932/,"847,500€","['\n\nFlat in Pelai', ' 10', ' El Raval', ' Barcelona\n\n\n847', '500€\n\n\n3 bed.\n163 m²\n4th floor exterior with lift\n\n\nABSTAIN AGENCIES', ' PLEASE.\nREAL PHOTOS', ' NOT A RENDER.""WORK FINISHED"".\nUnique 163 m2 apartment']",Pelai,163 m²,4th,with lift,,"ABSTAIN AGENCIES, PLEASE.
REAL PHOTOS, NOT A RENDER.""WORK FINISHED"".
Unique 163 m2 apartment, located in the heart of Barcelona in one of the most famous and representative streets and in a royal estate so typical and sought after in our city.
The apartment is completely renovated with luxury fin"
136,Flat,/en/inmueble/101610846/,"300,000€","['\n\n\n\n\n\n\nFlat in Ramon Albo', ' El Congrés i els Indians', ' Barcelona\n\n\n300', '000€\n\n\n3 bed.\n90 m²\n4th floor exterior with lift\n\n\nYOU ARE ALREADY MINE! ******************** FINANCE STAR PRODUCT\nWe enter and the first thing that surprises us is the light that reaches us to the entrance of the apartment. This beautiful oasis', ' without square meters lost in an endless corridor', ' with three rooms', ' two of them single and one double']",Ramon Albo,90 m²,4th,with lift,,"YOU ARE ALREADY MINE! ******************** FINANCE STAR PRODUCT
We enter and the first thing that surprises us is the light that reaches us to the entrance of the apartment. This beautiful oasis, without square meters lost in an endless corridor, with three rooms, two of them single and one double,"
137,Flat,/en/inmueble/101611342/,"750,000€","[""\n\n\n\n\n\n\nFlat in avenida d'Icària"", ' La Vila Olímpica del Poblenou', ' Barcelona\n\n\n750', '000€\n\n\n4 bed.\n165 m²\n2nd floor exterior with lift\n\n\nARE YOU GOING TO MISS IT? ************ FINADOR STAR PRODUCT\nMagnificent totally exterior apartment located on Av Icaria', ' one street from the Mapfre towers']",avenida d'Icària,165 m²,2nd,with lift,,"ARE YOU GOING TO MISS IT? ************ FINADOR STAR PRODUCT
Magnificent totally exterior apartment located on Av Icaria, one street from the Mapfre towers, Hotel Arts and Puerto Olimpico. It has a community garden and a parking space included in the price. As we enter the apartment we find the hall"
138,Flat,/en/inmueble/87294786/,"1,995,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '995', '000€\n\n\n6 bed.\n367 m²\n4th floor exterior with lift\n\n\nSpectacular apartment for sale in Via Augusta of 370 m² built with 30 m² of terrace is distributed with a hall at the entrance and to your right we find a very bright 60 m² dining room with access to the south-facing terrace. Office kitchen with large windows', ' which gives plenty of light']",Sant Gervasi - Galvany,367 m²,4th,with lift,,"Spectacular apartment for sale in Via Augusta of 370 m² built with 30 m² of terrace is distributed with a hall at the entrance and to your right we find a very bright 60 m² dining room with access to the south-facing terrace. Office kitchen with large windows, which gives plenty of light, dining roo"
139,Flat,/en/inmueble/101612766/,"405,000€","['\n\nFlat in callejón Varsovia', ' 137', ' El Guinardó', ' Barcelona\n\n\n405', '000€\n\n\n3 bed.\n93 m²\n2nd floor exterior with lift\n\n\nNEW CONSTRUCTION HOUSING with 3 bedrooms', ' 2 bathrooms and spectacular solarium terrace.\nLast home for sale next to the Hospital de Sant Pau', ' on Varsóvia street', ' in the heart of the Guinardó neighborhood.\nHousing on one floor', ' third real height']",callejón Varsovia,93 m²,2nd,with lift,,"NEW CONSTRUCTION HOUSING with 3 bedrooms, 2 bathrooms and spectacular solarium terrace.
Last home for sale next to the Hospital de Sant Pau, on Varsóvia street, in the heart of the Guinardó neighborhood.
Housing on one floor, third real height, facing the sea that enjoys light and sun practically"
140,Flat,/en/inmueble/97614928/,"965,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n965', '000€\nParking included\n\n\n4 bed.\n290 m²\n4th floor exterior with lift\n\n\nLarge stately apartment on Calle Muntaner', ' 224m² (290m2 in catastro)', ' in a 1950 building. Located in one of the best areas of Barcelona', ' close to national and international schools. The apartment maintains details in its original ceilings and moldings of the time. It has 4 bedrooms']",Sant Gervasi - Galvany,290 m²,4th,with lift,Parking included,"Large stately apartment on Calle Muntaner, 224m² (290m2 in catastro), in a 1950 building. Located in one of the best areas of Barcelona, close to national and international schools. The apartment maintains details in its original ceilings and moldings of the time. It has 4 bedrooms, one en suite wit"
141,Flat,/en/inmueble/101619111/,"259,000€","['\n\nFlat in calle de Carreras i Candi', ' Sants - Badal', ' Barcelona\n\n\n259', '000€\n\n\n3 bed.\n62 m²\n1st floor exterior with lift\n\n\nSants - Carreras i Candi\nHousing located next to the Badal metro!\nThe apartment is in perfect condition to move into', ' the house is very square without loss of space', ' it consists of an entrance hall', ' a living room with access to a covered gallery-type balcony outside the block patio', ' 3 bedrooms']",calle de Carreras i Candi,62 m²,1st,with lift,,"Sants - Carreras i Candi
Housing located next to the Badal metro!
The apartment is in perfect condition to move into, the house is very square without loss of space, it consists of an entrance hall, a living room with access to a covered gallery-type balcony outside the block patio, 3 bedrooms, an"
